NMS: 1235321
CMTS: pl-gdn04a-br03
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C3/0/0, C3/0/1, C3/0/2, C3/0/3, C3/0/4, C3/0/5, C3/0/6, C3/0/7, C1/0/0, C1/0/1, C1/0/2, C1/0/3, C1/0/4, C1/0/5, C1/0/6, C1/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7, C7/0/2, C7/0/3, C7/0/4, C7/0/5, C7/0/6, C7/0/7, C8/0/0, C8/0/1, C8/0/2, C8/0/3, C8/0/4, C8/0/5, C8/0/6, C8/0/7, C9/0/0, C9/0/1, C9/0/2, C9/0/3, C9/0/4, C9/0/5, C9/0/6, C9/0/7
Data: 23.04.2026, 16:10:43

MAC               IP               Interfejs        Status  dBmV
fc8e.7e8e.ca81    10.155.209.108   C6/0/3/U11       0       0.00
342c.c48d.e98e    10.155.208.49    C6/0/3/UB        1       0.00
24e4.ce8d.ece2    10.155.216.97    C6/0/3/UB        1       0.00
54d4.6f05.b5fc    10.178.40.177    C6/0/3/U9        1       1.00
602a.d0de.4307    10.155.209.55    C6/0/3/U11       1       0.00
602a.d0e5.7741    10.155.197.173   C6/0/3/U11       1       1.00
105f.49b4.39de    10.155.199.111   C6/0/3/U11       1       0.50
24e4.ce6c.96ee    10.233.13.20     C6/0/4/UB        1       0.00
1834.afdc.0c13    10.233.10.121    C6/0/4/UB        1       0.00
9839.1046.cc90    10.233.27.182    C6/0/4/UB        1       0.00
1834.afdb.6387    10.233.31.200    C6/0/4/UB        1       0.00
e882.5ba4.32f5    10.233.12.184    C6/0/4/UB        1       0.00
2ca1.7d7b.27c3    10.233.26.6      C6/0/4/UB        1       0.50
a0c5.6271.4184    10.233.20.201    C6/0/4/UB        1       -1.00
2ca1.7d83.4d53    10.233.4.133     C6/0/4/UB        1       -1.00
2ca1.7d7a.3513    10.155.193.200   C6/0/4/UB        1       1.50
2ca1.7d8d.fba3    10.233.27.236    C6/0/4/UB        1       -0.50
e882.5b1f.53ad    10.233.24.49     C6/0/4/UB        1       -1.00
446a.b7f8.b784    10.233.25.190    C6/0/4/UB        1       0.00
2ca1.7d91.c20b    10.233.9.11      C6/0/4/UB        1       0.00
2ca1.7d03.dc3c    10.233.2.184     C6/0/4/UB        1       0.00
a0c5.626f.ab44    10.233.31.135    C6/0/4/UB        1       1.00
e882.5b1d.235d    10.233.9.227     C6/0/4/UB        1       -0.50
e882.5ba2.e895    10.233.7.217     C6/0/4/UB        1       -0.50
2ca1.7d97.b933    10.233.8.64      C6/0/4/UB        1       -0.50
e882.5ba2.7955    10.233.23.184    C6/0/4/UB        1       0.50
2ca1.7d99.632b    10.155.202.47    C6/0/4/UB        1       -0.50
446a.b7fb.3b74    10.233.5.251     C6/0/4/UB        1       0.50
2ca1.7d96.4cfb    10.233.0.139     C6/0/4/UB        1       0.50
2ca1.7d7f.066b    10.233.15.199    C6/0/4/UB        1       -0.50
2ca1.7d78.d943    10.233.16.2      C6/0/4/UB        1       0.00
446a.b7fb.757c    10.233.24.239    C6/0/4/UB        1       0.00
2ca1.7d9a.6a93    10.233.30.251    C6/0/4/UB        1       0.50
e882.5b1c.df15    10.233.8.68      C6/0/4/UB        1       0.50
2ca1.7d78.5e83    10.233.9.231     C6/0/4/UB        1       -0.50
e882.5b1d.b0dd    10.233.6.87      C6/0/4/UB        1       -0.50
a0c5.626f.a054    10.233.9.180     C6/0/4/UB        1       -0.50
a0c5.6268.c1f4    10.233.25.152    C6/0/4/UB        1       0.00
80f5.03a6.69b7    10.155.205.160   C6/0/4/UB        1       0.00
6412.69bd.3ab8    10.233.16.242    C6/0/4/UB        1       0.50
446a.b7f7.5554    10.233.15.210    C6/0/4/UB        1       -0.50
2ca1.7d95.daab    10.155.205.136   C6/0/4/UB        1       1.00
2cec.f701.e4f8    10.233.20.203    C6/0/4/UB        1       0.00
acf8.cc7d.789e    10.233.28.51     C6/0/4/UB        1       0.00
5c7b.5c45.2514    10.233.29.229    C6/0/4/UB        1       0.00
5c7b.5c43.5b64    10.233.14.54     C6/0/4/UB        1       0.00
2cec.f704.e600    10.155.213.72    C6/0/4/UB        1       0.00
acf8.ccac.9241    10.155.192.204   C6/0/4/UB        1       0.00
342c.c4e3.2da8    10.233.24.170    C6/0/4/UB        1       0.50
342c.c464.05fd    10.155.200.40    C6/0/4/UB        1       -0.50
342c.c4bc.1be8    10.233.25.90     C6/0/4/UB        1       -0.50
342c.c4bc.ba25    10.233.30.249    C6/0/4/UB        1       0.00
342c.c4b2.4d9c    10.245.42.134    C6/0/4/UB        1       0.00
342c.c4ee.817b    10.155.208.34    C6/0/4/UB        1       -0.50
ac22.05bc.3f0d    10.233.28.90     C6/0/4/UB        1       -0.50
3843.7d50.079e    10.233.14.251    C6/0/4/UB        1       0.00
342c.c4bd.207c    10.233.12.243    C6/0/4/UB        1       -0.50
3843.7dd1.d94b    10.233.28.40     C6/0/4/UB        1       0.00
342c.c4ba.358e    10.233.17.220    C6/0/4/UB        1       0.00
3843.7dfd.31a3    10.155.198.237   C6/0/4/UB        1       0.50
342c.c457.f05b    10.233.21.136    C6/0/4/UB        1       0.50
3843.7dd1.93b2    10.233.9.120     C6/0/4/UB        1       0.00
342c.c425.8e58    10.233.2.203     C6/0/4/UB        1       0.00
3843.7dfd.2399    10.233.1.135     C6/0/4/UB        1       0.00
3843.7dd1.ffdc    10.155.197.47    C6/0/4/UB        1       1.00
3843.7d23.2287    10.233.12.192    C6/0/4/UB        1       0.50
ac22.05bf.4fdb    10.233.28.172    C6/0/4/UB        1       -1.00
ac22.05c1.7b80    10.155.204.18    C6/0/4/UB        1       0.00
3843.7dd0.8585    10.155.208.220   C6/0/4/UB        1       0.00
ac22.0570.480a    10.178.34.103    C6/0/4/UB        1       0.50
3843.7dd0.8444    10.155.199.152   C6/0/4/UB        1       0.00
3843.7d0a.a517    10.233.26.80     C6/0/4/UB        1       0.00
5467.51ae.45ee    10.155.194.22    C6/0/4/UB        1       0.50
342c.c47b.b528    10.155.203.115   C6/0/4/UB        1       0.00
905c.4443.9204    10.155.200.50    C6/0/4/UB        1       0.50
342c.c426.d864    10.155.198.26    C6/0/4/UB        1       1.00
6802.b856.098f    10.155.207.119   C6/0/4/UB        1       0.00
342c.c4bb.415a    10.233.27.3      C6/0/4/UB        1       0.50
3843.7dac.f460    10.155.200.8     C6/0/4/UB        1       0.00
b4f2.6738.ce64    10.233.24.131    C6/0/4/UB        1       0.00
6802.b87b.9b61    10.155.195.157   C6/0/4/UB        1       0.00
342c.c4bc.2e6c    10.233.4.251     C6/0/4/UB        1       -0.50
342c.c4bb.e18f    10.155.194.3     C6/0/4/UB        1       0.00
ac22.05c0.783c    10.155.203.33    C6/0/4/UB        1       -0.50
6802.b880.4be5    10.155.203.145   C6/0/4/UB        1       -0.50
905c.4439.faf0    10.155.197.27    C6/0/4/UB        1       0.00
6802.b804.46d6    10.155.201.153   C6/0/4/UB        1       -0.50
342c.c4ba.1e0f    10.155.192.121   C6/0/4/UB        1       0.00
342c.c47a.194d    10.155.202.182   C6/0/4/UB        1       -0.50
342c.c4ba.db42    10.233.0.217     C6/0/4/UB        1       -1.00
342c.c4e3.9777    10.155.204.127   C6/0/4/UB        1       0.00
342c.c4bb.eeac    10.155.194.137   C6/0/4/UB        1       0.50
5467.51b2.6d68    10.233.13.147    C6/0/4/UB        1       0.50
ac22.05b8.d74b    10.155.201.31    C6/0/4/UB        1       -0.50
342c.c4e3.022b    10.233.26.97     C6/0/4/UB        1       0.50
342c.c4e2.fe05    10.155.199.174   C6/0/4/UB        1       0.00
905c.44e6.43f4    10.155.196.240   C6/0/4/UB        1       0.00
3843.7dac.e9aa    10.155.196.70    C6/0/4/UB        1       1.00
1cab.c0bf.f990    10.245.43.219    C6/0/4/UB        1       0.00
342c.c4b2.6a2e    10.233.21.132    C6/0/4/UB        1       0.50
342c.c478.da03    10.233.7.52      C6/0/4/UB        1       0.50
6802.b8e6.e335    10.155.200.196   C6/0/4/UB        1       -0.50
5467.51a9.3b5e    10.233.30.115    C6/0/4/UB        1       0.00
3843.7d7a.c839    10.155.203.151   C6/0/4/UB        1       0.00
342c.c4b1.4b90    10.155.196.162   C6/0/4/UB        1       -0.50
342c.c447.18f9    10.155.195.54    C6/0/4/UB        1       0.00
342c.c41d.9a30    10.233.10.51     C6/0/4/UB        1       0.50
342c.c4ba.1eff    10.155.197.208   C6/0/4/UB        1       -0.50
342c.c463.c121    10.155.197.30    C6/0/4/UB        1       0.50
b4f2.672f.f2ad    10.233.12.77     C6/0/4/UB        1       -0.50
342c.c4bd.1f2f    10.233.13.28     C6/0/4/UB        1       -0.50
6802.b804.8762    10.155.198.115   C6/0/4/UB        1       0.00
342c.c4e3.2b17    10.155.192.19    C6/0/4/UB        1       0.00
6802.b804.44c9    10.155.197.100   C6/0/4/UB        1       -0.50
b4f2.6730.6ada    10.233.24.89     C6/0/4/UB        1       -0.50
342c.c4bc.2d4f    10.155.203.120   C6/0/4/UB        1       0.00
ac22.05ef.8260    10.233.28.115    C6/0/4/UB        1       -0.50
342c.c46f.3987    10.155.192.132   C6/0/4/UB        1       0.00
3843.7dac.ac42    10.155.196.74    C6/0/4/UB        1       -0.50
ac22.05f3.ea77    10.155.200.25    C6/0/4/UB        1       -0.50
6802.b8e6.def4    10.233.13.135    C6/0/4/UB        1       0.50
905c.448e.d1c6    10.233.18.209    C6/0/4/UB        1       -0.50
905c.4465.bd01    10.155.208.210   C6/0/4/UB        1       0.00
ac22.0545.ca63    10.155.204.162   C6/0/4/UB        1       0.00
ac22.0597.9d2e    10.233.10.53     C6/0/4/UB        1       -0.50
a84e.3fb5.7f70    10.245.43.241    C6/0/4/UB        1       0.50
ac22.0597.7f01    10.155.202.211   C6/0/4/UB        1       -0.50
342c.c4a6.d3a1    10.155.204.22    C6/0/4/UB        1       -1.00
1834.afd7.2381    10.233.17.54     C6/0/4/UB        1       0.00
a0c5.6271.ed7c    10.233.22.68     C6/0/4/UB        1       0.00
0036.760c.a877    10.233.19.255    C6/0/4/UB        1       0.00
e882.5ba2.770d    10.233.16.199    C6/0/4/UB        1       0.50
3843.7d5c.6303    10.233.3.46      C6/0/4/UB        1       -1.00
2cec.f701.f494    10.233.2.146     C6/0/4/UB        1       0.00
342c.c4ba.bf25    10.233.17.21     C6/0/4/UB        1       0.00
e882.5ba6.0305    10.233.12.103    C6/0/4/UB        1       -1.00
342c.c4e3.388e    10.233.24.237    C6/0/4/UB        1       0.00
342c.c4e3.03c0    10.155.194.53    C6/0/4/UB        1       -0.50
b49d.fdb8.1e7a    10.155.199.132   C6/0/4/UB        1       0.00
5c7b.5ce5.6f9c    10.233.6.179     C6/0/4/UB        1       0.00
b49d.fdc3.4913    10.233.27.42     C6/0/4/UB        1       -2.00
5c7b.5c44.d180    10.233.6.182     C6/0/4/UB        1       0.00
2ca1.7d9a.8583    10.233.9.8       C6/0/4/UB        1       -0.50
e882.5b1c.a88d    10.233.15.61     C6/0/4/UB        1       0.50
5c7b.5c46.0b84    10.155.218.158   C6/0/4/UB        1       0.00
24e4.ce38.44c9    10.155.203.114   C6/0/4/UB        1       -2.00
2ca1.7d93.e003    10.233.0.131     C6/0/4/UB        1       1.00
342c.c4e3.2ebf    10.155.202.100   C6/0/4/UB        1       0.00
e882.5ba0.d245    10.233.21.197    C6/0/4/UB        1       0.00
342c.c4bc.b302    10.155.199.53    C6/0/4/UB        1       0.50
3843.7d25.b720    10.178.48.99     C6/0/4/UB        1       -1.00
c4eb.3950.27f1    10.155.206.177   C6/0/4/UB        1       0.00
ac22.0567.eac4    10.233.10.201    C6/0/4/UB        1       0.00
342c.c41d.3efe    10.155.202.213   C6/0/4/UB        1       0.50
342c.c4bc.d5b5    10.155.196.37    C6/0/4/UB        1       -0.50
2cec.f701.293c    10.178.35.248    C6/0/4/UB        1       0.00
342c.c4ba.4218    10.155.202.7     C6/0/4/UB        1       -0.50
3843.7d57.5c45    10.233.18.234    C6/0/4/UB        1       -0.50
5467.51ad.a067    10.233.22.43     C6/0/4/UB        1       -1.00
342c.c4a4.f73d    10.233.22.179    C6/0/4/UB        1       -1.50
b49d.fdb8.e7c2    10.233.16.155    C6/0/4/UB        1       0.00
f834.5a00.3630    10.233.16.12     C6/0/4/UB        1       0.00
e457.40f4.06ee    10.233.31.188    C6/0/4/UB        1       0.00
e882.5ba6.6e0d    10.233.24.96     C6/0/4/UB        1       0.00
cc58.300a.d366    10.155.219.201   C6/0/4/UB        1       0.00
2cec.f701.aacc    10.233.28.231    C6/0/4/UB        1       0.00
5c7b.5c18.6135    10.233.10.32     C6/0/4/UB        1       0.00
ac22.0537.9378    10.155.192.7     C6/0/4/UB        1       0.00
2cec.f704.b798    10.233.10.95     C6/0/4/UB        1       0.00
6412.69bb.5358    10.233.9.238     C6/0/4/UB        1       1.00
342c.c4bc.472c    10.155.205.209   C6/0/4/UB        1       0.50
2ca1.7d81.8bb3    10.155.208.191   C6/0/4/UB        1       0.00
2cec.f701.1c40    10.233.15.63     C6/0/4/UB        1       0.00
b49d.fdb8.f10a    10.233.15.251    C6/0/4/UB        1       0.00
44aa.f5cf.d50f    10.233.0.12      C6/0/4/UB        1       0.00
0036.766c.9cae    10.233.20.198    C6/0/4/UB        1       -0.50
acf8.cccf.8e59    10.155.202.48    C6/0/4/UB        1       0.50
2ca1.7d81.4463    10.155.205.52    C6/0/4/UB        1       0.50
905c.4468.35ad    10.233.31.242    C6/0/4/UB        1       -1.00
2cec.f704.d190    10.233.19.4      C6/0/4/UB        1       -0.50
3843.7d7b.623b    10.233.18.25     C6/0/4/UB        1       -0.50
a0c5.6278.0194    10.233.23.91     C6/0/4/UB        1       0.50
5c7b.5c38.b326    10.233.15.121    C6/0/4/UB        1       0.00
5c7b.5c45.44f4    10.233.2.123     C6/0/4/UB        1       0.00
acf8.cccc.8fdd    10.233.9.96      C6/0/4/UB        1       0.00
5c7b.5c38.a0ae    10.233.31.36     C6/0/4/UB        1       0.00
b0b3.6935.4d9b    10.233.11.53     C6/0/4/UB        1       0.00
e457.40f3.fcbc    10.233.28.228    C6/0/4/UB        1       0.00
9839.1047.405d    10.155.208.235   C6/0/4/UB        1       0.00
342c.c499.44d5    10.233.29.155    C6/0/4/UB        1       0.50
2cec.f701.4e44    10.233.31.9      C6/0/4/UB        1       0.00
24e4.cea5.d3dc    10.155.204.50    C6/0/4/UB        1       0.00
5c7b.5c18.ab09    10.233.11.247    C6/0/4/UB        1       0.00
e457.40da.1965    10.233.8.82      C6/0/4/UB        1       0.00
cc58.300b.1258    10.155.206.112   C6/0/4/UB        1       0.00
b49d.fdb8.816e    10.233.29.1      C6/0/4/UB        1       0.00
2ca1.7d7f.4763    10.155.198.139   C6/0/4/UB        1       -0.50
3843.7d26.85a5    10.155.196.85    C6/0/4/UB        1       0.00
342c.c445.d01f    10.155.197.197   C6/0/4/UB        1       -1.00
b0b3.6979.e1b7    10.155.203.226   C6/0/4/UB        1       0.00
ac22.0543.2598    10.233.9.220     C6/0/4/UB        1       0.50
5c7b.5ce5.c4b0    10.233.23.252    C6/0/4/UB        1       0.00
b49d.fdb8.ee5e    10.155.207.254   C6/0/4/UB        1       0.00
1834.afd7.7de0    10.233.22.143    C6/0/4/UB        1       0.00
e882.5b1c.48e5    10.233.28.112    C6/0/4/UB        1       0.00
bc3e.07aa.ff50    10.245.43.91     C6/0/4/UB        1       -1.00
342c.c456.47e7    10.155.192.249   C6/0/4/UB        1       0.50
6802.b804.25b2    10.233.1.223     C6/0/4/UB        1       -0.50
2ca1.7d96.9473    10.233.3.177     C6/0/4/UB        1       -0.50
ac22.0513.20f5    10.233.7.200     C6/0/4/UB        1       0.00
5c7b.5c25.6ba1    10.233.31.92     C6/0/4/UB        1       2.50
2ca1.7d91.709b    10.233.30.128    C6/0/4/UB        1       -0.50
2ca1.7d9a.843b    10.233.26.172    C6/0/4/UB        1       -0.50
e457.4007.6a98    10.233.23.7      C6/0/4/UB        1       0.00
9839.106c.d50a    10.155.223.140   C6/0/4/UB        1       0.00
342c.c454.c3ac    10.155.206.1     C6/0/4/UB        1       1.00
342c.c4bb.f3dd    10.233.9.212     C6/0/4/UB        1       0.00
9839.1046.bd78    10.233.18.180    C6/0/4/UB        1       -2.00
b49d.fdc4.4ebb    10.155.192.234   C6/0/4/UB        1       -0.50
1834.aff9.4b7e    10.233.28.75     C6/0/4/UB        1       0.00
a0c5.626e.46a4    10.233.13.39     C6/0/4/UB        1       0.00
905c.4491.4865    10.233.14.34     C6/0/4/UB        1       -2.50
5c7b.5c45.49d4    10.155.220.123   C6/0/4/UB        1       0.00
905c.4466.0afb    10.155.195.153   C6/0/4/UB        1       -0.50
2cec.f701.8708    10.233.16.208    C6/0/4/UB        1       0.00
2ca1.7d05.94cc    10.233.18.110    C6/0/4/UB        1       0.00
e882.5ba3.9d05    10.233.19.118    C6/0/4/UB        1       0.00
342c.c4a4.b573    10.233.10.178    C6/0/4/UB        1       -0.50
e457.40b0.951b    10.233.28.159    C6/0/4/UB        1       0.00
acf8.cc82.0d6e    10.233.5.62      C6/0/4/UB        1       0.00
e882.5ba5.180d    10.155.222.163   C6/0/4/UB        1       1.00
b4f2.6739.99c8    10.155.194.51    C6/0/4/UB        1       -0.50
ac22.05ba.6a20    10.155.196.146   C6/0/4/UB        1       -0.50
5c7b.5cc0.c98d    10.233.16.51     C6/0/4/UB        1       0.00
2ca1.7d90.cf4b    10.233.4.166     C6/0/4/UB        1       0.00
2c1d.b8d6.25e9    10.233.19.0      C6/0/4/UB        1       -0.50
1834.afdb.9cfa    10.155.209.192   C6/0/4/UB        1       0.00
1834.aff9.75a1    10.233.31.3      C6/0/4/UB        1       0.00
4405.3f90.f87e    10.155.216.200   C6/0/4/UB        1       0.50
905c.44ed.8c0b    10.233.5.208     C6/0/4/UB        1       -0.50
0036.76b4.d7ec    10.233.4.220     C6/0/4/UB        1       -0.50
342c.c4e2.f37c    10.233.15.108    C6/0/4/UB        1       -0.50
a0c5.6278.7c9c    10.178.46.51     C6/0/4/UB        1       0.00
3843.7df9.53a1    10.233.30.27     C6/0/4/UB        1       -0.50
e882.5ba2.5d1d    10.155.209.125   C6/0/4/UB        1       -0.50
2cec.f703.f168    10.155.208.236   C6/0/4/UB        1       -2.00
ac22.05f5.454b    10.155.206.142   C6/0/4/UB        1       0.00
24e4.ce55.03ad    10.155.206.57    C6/0/4/UB        1       0.00
2cec.f702.d030    10.155.195.107   C6/0/4/UB        1       0.00
5c7b.5c45.88e0    10.233.0.134     C6/0/4/UB        1       0.50
342c.c4d0.7bac    10.233.29.113    C6/0/4/UB        1       0.00
20b8.2b13.6a7a    10.155.211.77    C6/0/4/UB        1       0.00
64fd.964f.d887    10.155.198.18    C6/0/4/UB        1       0.00
44aa.f50d.3218    10.233.26.210    C6/0/4/UB        1       0.50
5c7b.5c23.e3cd    10.155.203.206   C6/0/4/UB        1       0.00
b49d.fdc1.6c5b    10.233.31.131    C6/0/4/UB        1       0.00
acf8.ccc4.2c6c    10.233.23.102    C6/0/4/UB        1       0.00
acf8.ccc2.0987    10.233.25.67     C6/0/4/UB        1       1.50
1834.afd7.1772    10.233.26.10     C6/0/4/UB        1       0.00
6802.b856.4a7b    10.155.200.15    C6/0/4/UB        1       -1.00
342c.c4bb.dcc7    10.155.209.20    C6/0/4/UB        1       -1.00
342c.c4b2.3062    10.233.1.211     C6/0/4/UB        1       0.00
1834.affa.240e    10.155.208.219   C6/0/4/UB        1       0.00
342c.c455.fd47    10.233.14.26     C6/0/4/UB        1       -0.50
9839.1046.e691    10.155.223.192   C6/0/4/UB        1       0.00
ac22.0507.0b38    10.155.203.51    C6/0/4/UB        1       -1.50
6802.b87d.daa1    10.155.200.170   C6/0/4/UB        1       -1.00
3843.7df9.1456    10.155.204.108   C6/0/4/UB        1       -0.50
e882.5ba4.7ffd    10.233.2.34      C6/0/4/UB        1       0.50
ac22.0508.994b    10.155.207.232   C6/0/4/UB        1       -0.50
1cab.c0c0.16e0    10.245.43.113    C6/0/4/UB        1       -0.50
a84e.3fb5.4290    10.245.43.80     C6/0/4/UB        1       -0.50
206a.942c.5db0    10.245.43.136    C6/0/4/UB        1       0.00
840b.7cc2.7920    10.245.43.81     C6/0/4/UB        1       0.00
c4eb.3950.ae10    10.155.208.52    C6/0/4/UB        1       0.00
7c26.34c9.c98e    10.233.25.28     C6/0/4/UB        1       -0.50
b4f2.6722.e564    10.155.201.56    C6/0/4/UB        1       -0.50
3843.7df7.f9f3    10.233.21.40     C6/0/4/UB        1       0.00
2ca1.7d7c.258b    10.233.7.147     C6/0/4/UB        1       0.50
2ca1.7d91.ef0b    10.233.21.198    C6/0/4/UB        1       0.00
e457.40b0.895e    10.233.8.35      C6/0/4/UB        1       0.50
5c7b.5c24.b62d    10.155.192.91    C6/0/4/UB        1       -0.50
ac22.050d.35c5    10.178.48.214    C6/0/4/UB        1       1.00
a0c5.6274.cd1c    10.233.29.6      C6/0/4/U11       0       0.00
1834.afa6.639f    10.233.9.20      C6/0/4/UB        1       0.00
342c.c404.428c    10.155.193.178   C6/0/4/UB        1       0.00
ac22.0534.0eeb    10.155.209.7     C6/0/4/p         1       0.00
b49d.fdc4.1e37    10.233.22.166    C6/0/4/UB        1       0.00
342c.c4bc.19f9    10.155.196.210   C6/0/4/UB        1       -0.50
ac22.0515.39b0    10.155.216.132   C6/0/4/UB        1       0.50
ac22.05b9.7933    10.233.25.163    C6/0/4/UB        1       0.50
24e4.ce54.a048    10.233.22.135    C6/0/4/UB        1       0.00
b4f2.6706.949c    10.233.2.237     C6/0/4/UB        1       -1.00
342c.c41e.0870    10.155.220.68    C6/0/4/UB        1       0.50
a0c5.626f.5cc4    10.233.3.9       C6/0/4/UB        1       0.00
9839.1046.bd55    10.155.202.123   C6/0/4/UB        1       0.00
342c.c4bd.20f1    10.155.216.64    C6/0/4/UB        1       -0.50
e882.5b17.66fd    10.233.4.189     C6/0/4/UB        1       -0.50
2c1d.b8a4.049e    10.155.205.86    C6/0/4/UB        1       -1.00
9839.1046.edfa    10.233.10.195    C6/0/4/UB        1       0.00
e882.5b1f.7185    10.233.28.201    C6/0/4/U9        0       0.00
7c26.34cb.af86    10.233.10.179    C6/0/4/U12       0       0.00
905c.4493.8400    10.155.210.108   C6/0/4/UB        1       0.00
b49d.fdc4.bad3    10.155.212.79    C6/0/4/UB        1       0.00
fc6f.b709.946b    10.233.23.181    C6/0/4/U11       1       -0.50
6412.69dd.1db5    10.178.45.163    C6/0/4/U11       1       -1.00
5c7b.5c38.8a76    10.233.7.54      C6/0/4/UB        1       0.00
2cec.f713.f17c    10.155.203.210   C6/0/4/UB        1       0.00
905c.44c1.585d    10.233.26.41     C6/0/4/UB        1       0.00
7076.306e.7a6b    10.178.38.17     C6/0/4/U11       0       0.00
2ca1.7d86.2b03    10.178.48.47     C6/0/4/U8        0       0.00
ac22.0544.146f    10.178.48.48     C6/0/4/U11       0       0.00
e882.5b1c.5605    10.155.199.34    C6/0/4/UB        1       -1.00
905c.44be.975d    10.233.21.219    C6/0/4/UB        1       0.00
a0c5.626b.16a4    10.155.199.43    C6/0/4/UB        1       0.50
ac22.05b8.df55    10.155.223.74    C6/0/4/UB        1       0.50
840b.7cca.44e0    10.245.43.72     C6/0/4/U8        0       0.00
5467.5169.90f3    10.155.215.251   C6/0/4/U9        0       0.00
5c7b.5c38.15a6    10.155.194.187   C6/0/4/UB        1       0.00
a0c5.6277.68cc    10.233.7.77      C6/0/4/UB        1       0.00
342c.c4b0.cef8    10.155.203.124   C6/0/4/UB        1       -0.50
1cab.c0bf.3860    10.155.223.209   C6/0/4/UB        1       0.50
2cec.f713.5fb4    10.155.198.21    C6/0/4/UB        1       0.00
fc8e.7e99.50fc    10.178.45.244    C6/0/4/U11       1       0.00
b4f2.6730.1440    10.233.29.235    C6/0/4/p         1       -4.00
7076.30f2.37b6    10.178.46.226    C6/0/4/U8        0       0.00
5467.5190.c3f1    10.155.218.187   C6/0/4/UB        1       0.50
b49d.fdc1.5ad3    10.178.48.221    C6/0/4/U12       0       0.00
2cec.f714.9190    10.155.213.3     C6/0/4/UB        1       0.00
905c.44b6.2f46    10.155.202.253   C6/0/4/UB        1       -0.50
ac22.0515.7940    10.233.0.41      C6/0/4/UB        1       -1.00
fc8e.7ef5.4ab1    10.178.49.25     C6/0/4/U12       0       0.00
5467.51ce.bd56    10.155.192.150   C6/0/4/UB        1       0.00
b4f2.6738.ccdb    10.155.193.216   C6/0/4/UB        1       -0.50
0003.081b.e55e    10.245.44.2      C6/0/4/U12       1       0.50
7c26.34cb.e366    10.233.4.89      C6/0/5/UB        1       0.00
6412.69e9.ee61    10.233.3.160     C6/0/5/UB        1       0.50
2c1d.b8d5.6d09    10.233.14.134    C6/0/5/UB        1       0.00
44aa.f56a.f3be    10.233.3.201     C6/0/5/UB        1       0.00
446a.b7fc.90f4    10.233.29.171    C6/0/5/UB        1       -0.50
b0c2.87d6.6e69    10.233.1.109     C6/0/5/UB        1       0.00
6412.69bc.c1e8    10.155.219.14    C6/0/5/UB        1       -0.50
e882.5b85.976a    10.233.12.95     C6/0/5/UB        1       -0.50
2ca1.7d84.3913    10.233.29.210    C6/0/5/UB        1       -0.50
5c7b.5c37.41f6    10.233.31.86     C6/0/5/UB        1       0.00
905c.4443.7392    10.233.13.8      C6/0/5/UB        1       -0.50
2ca1.7d90.3a23    10.233.11.220    C6/0/5/UB        1       0.00
b4f2.6723.0e9b    10.233.14.112    C6/0/5/UB        1       -0.50
2ca1.7d78.db43    10.233.8.11      C6/0/5/UB        1       -0.50
0036.76b4.9f44    10.155.206.59    C6/0/5/UB        1       -0.50
ac22.0544.c0a1    10.233.12.200    C6/0/5/UB        1       -0.50
2ca1.7d90.91bb    10.178.48.104    C6/0/5/UB        1       -0.50
ac22.05b8.547a    10.233.18.253    C6/0/5/UB        1       0.50
ac22.053d.768f    10.155.218.121   C6/0/5/UB        1       -0.50
2ca1.7d8f.2e2b    10.155.198.88    C6/0/5/UB        1       0.00
a84e.3f16.e8f0    10.155.210.29    C6/0/5/UB        1       0.50
3843.7dd0.c80c    10.155.203.142   C6/0/5/UB        1       -0.50
ac22.0539.93ac    10.155.209.88    C6/0/5/UB        1       0.50
3843.7d7a.d928    10.233.0.223     C6/0/5/UB        1       -2.00
5467.51f1.72f7    10.155.200.17    C6/0/5/UB        1       0.00
2ca1.7d8a.94e3    10.233.29.73     C6/0/5/UB        1       0.50
cc03.fab5.56f0    10.155.205.33    C6/0/5/UB        1       -0.50
2ca1.7d96.14b3    10.233.31.247    C6/0/5/UB        1       -0.50
5467.51b2.a347    10.155.195.158   C6/0/5/UB        1       -1.00
446a.b7fc.71c4    10.233.15.100    C6/0/5/UB        1       -0.50
b4f2.6706.b005    10.233.23.141    C6/0/5/UB        1       -0.50
b4f2.6723.d345    10.233.19.198    C6/0/5/UB        1       0.00
ac22.0507.2e21    10.233.21.222    C6/0/5/UB        1       0.00
9050.ca09.0e80    10.155.219.96    C6/0/5/UB        1       -1.00
7c26.34cb.268e    10.233.22.61     C6/0/5/UB        1       -0.50
905c.44b9.a236    10.233.25.76     C6/0/5/UB        1       0.50
a0c5.6271.8fd4    10.233.19.148    C6/0/5/UB        1       -3.00
2ca1.7d94.eeab    10.233.20.38     C6/0/5/UB        1       0.50
6802.b856.533f    10.233.9.128     C6/0/5/UB        1       0.00
2ca1.7d9c.004b    10.233.15.165    C6/0/5/UB        1       -0.50
342c.c4ba.2955    10.233.6.141     C6/0/5/UB        1       -0.50
8c04.ff34.84cb    10.233.10.101    C6/0/5/UB        1       0.00
