NMS: 561242
CMTS: pl-waw18a-br02
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7
Data: 24.04.2026, 11:42:03

MAC               IP               Interfejs        Status  dBmV
ac22.059a.e057    10.204.46.58     C6/0/3/UB        1       0.50
1834.afa6.0aeb    10.161.43.98     C6/0/3/UB        1       0.00
e882.5b1b.e54d    10.204.35.2      C6/0/3/UB        1       0.50
b49d.fdb8.47de    10.161.52.196    C6/0/3/UB        1       0.00
ac22.0533.f59b    10.204.35.55     C6/0/3/UB        1       -0.50
ac22.053d.830d    10.204.34.215    C6/0/3/UB        1       -0.50
342c.c498.9b22    10.204.42.254    C6/0/3/UB        1       -1.00
acf8.ccc3.b3d1    10.161.38.233    C6/0/3/UB        1       0.00
6802.b881.1f2c    10.247.141.1     C6/0/3/UB        1       -1.00
44aa.f5d1.d38f    10.247.140.192   C6/0/3/UB        1       0.00
dc53.7caa.e446    10.204.62.193    C6/0/3/UB        1       0.00
0036.76ec.e42c    10.161.54.65     C6/0/3/UB        1       0.50
b4f2.6730.819f    10.161.45.123    C6/0/3/UB        1       -0.50
1834.afd6.e6b1    10.161.57.180    C6/0/3/UB        1       0.00
3843.7dae.0653    10.204.32.254    C6/0/3/UB        1       0.50
ac22.0542.2f98    10.161.47.105    C6/0/3/UB        1       -0.50
3843.7d0a.0212    10.204.53.38     C6/0/3/UB        1       !-2.50
c4eb.3950.90ff    10.161.56.249    C6/0/3/UB        1       0.00
6802.b87f.da42    10.204.59.94     C6/0/3/UB        1       !-1.50
acf8.ccad.d5de    10.161.48.62     C6/0/3/UB        1       0.00
3843.7d7e.4e3a    10.204.35.238    C6/0/3/UB        1       0.00
905c.4444.134c    10.204.33.176    C6/0/3/UB        1       -0.50
ac22.0545.3d7e    10.204.34.97     C6/0/3/UB        1       0.50
e882.5b1c.ff9d    10.161.60.75     C6/0/3/UB        1       0.00
ac22.0534.58ec    10.204.38.212    C6/0/3/UB        1       -0.50
2ca1.7d93.846b    10.161.58.188    C6/0/3/UB        1       1.00
2ca1.7d7a.29bb    10.161.63.26     C6/0/3/UB        1       0.00
ac22.0570.80b9    10.204.59.62     C6/0/3/UB        1       0.00
2c1d.b8a6.835e    10.161.38.249    C6/0/3/UB        1       -0.50
b49d.fdc1.ea07    10.161.35.108    C6/0/3/UB        1       0.00
3843.7d51.1268    10.161.38.44     C6/0/3/UB        1       !-1.50
2c1d.b8a3.4a3e    10.161.52.251    C6/0/3/UB        1       0.00
b0b3.6979.0987    10.161.57.28     C6/0/3/UB        1       0.00
342c.c4bc.b24e    10.204.55.197    C6/0/3/UB        1       -0.50
2ca1.7d7b.ffc3    10.161.52.89     C6/0/3/UB        1       0.00
5c7b.5c6f.2458    10.161.62.143    C6/0/3/UB        1       0.00
5c7b.5c37.3302    10.161.33.242    C6/0/3/UB        1       0.00
1834.afd6.c364    10.161.45.67     C6/0/3/UB        1       0.00
342c.c460.5044    10.204.35.63     C6/0/3/UB        1       !-2.50
2ca1.7d77.8b7b    10.247.137.228   C6/0/3/UB        1       0.50
2ca1.7d7e.38f3    10.161.35.42     C6/0/3/UB        1       -0.50
a0c5.626b.770c    10.247.141.79    C6/0/3/UB        1       -0.50
342c.c404.2150    10.204.62.15     C6/0/3/UB        1       -0.50
ac22.05c1.970d    10.161.46.128    C6/0/3/UB        1       0.50
44aa.f56d.0dc6    10.161.35.89     C6/0/3/UB        1       0.50
342c.c4bc.1fdb    10.161.63.143    C6/0/3/UB        1       -0.50
a0c5.6271.f0ac    10.161.62.96     C6/0/3/UB        1       0.50
b4f2.6739.8d8c    10.247.138.221   C6/0/3/UB        1       -0.50
e457.40fb.95fd    10.204.40.232    C6/0/3/UB        1       0.00
3843.7dd6.2fab    10.204.36.57     C6/0/3/UB        1       -0.50
2ca1.7d90.c693    10.161.49.140    C6/0/3/UB        1       0.00
1834.aff9.abf6    10.161.58.228    C6/0/3/UB        1       0.00
e457.40fb.03bd    10.204.44.83     C6/0/3/UB        1       0.00
0036.760a.5347    10.161.46.171    C6/0/3/UB        1       0.00
3843.7d54.080f    10.204.63.221    C6/0/3/UB        1       0.00
3843.7d7d.fbcc    10.204.62.113    C6/0/3/UB        1       0.50
4432.c879.d8a8    10.204.62.24     C6/0/3/UB        1       -0.50
342c.c499.503f    10.247.140.175   C6/0/3/UB        1       !-1.50
ac22.0545.56c2    10.161.56.85     C6/0/3/UB        1       0.00
342c.c427.ac29    10.204.57.215    C6/0/3/UB        1       0.50
5cfa.25a0.0058    10.247.140.198   C6/0/3/UB        1       0.00
342c.c453.0851    10.161.47.32     C6/0/3/UB        1       0.50
5467.51f9.b3a2    10.204.47.96     C6/0/3/UB        1       0.00
2ca1.7d88.aa13    10.161.61.101    C6/0/3/UB        1       -0.50
9839.1046.b2dc    10.161.41.224    C6/0/3/UB        1       0.00
905c.4491.8660    10.204.49.48     C6/0/3/UB        1       0.00
5c7b.5c6f.5adc    10.161.33.84     C6/0/3/UB        1       0.00
5467.513b.0930    10.161.40.23     C6/0/3/p         1       !-2.50
342c.c460.2629    10.204.33.192    C6/0/3/UB        1       0.00
b4f2.6723.40c6    10.204.58.157    C6/0/3/UB        1       -1.00
b0b3.6936.1ddf    10.204.42.28     C6/0/3/UB        1       0.00
ac22.050c.ce12    10.204.38.57     C6/0/3/UB        1       0.00
905c.44b6.6a1a    10.161.59.11     C6/0/3/UB        1       !0.50
ac22.056d.52b1    10.161.50.80     C6/0/3/UB        1       0.00
e457.40bc.c324    10.204.56.87     C6/0/3/UB        1       0.00
6802.b8cd.d5bc    10.204.43.31     C6/0/3/UB        1       0.00
44aa.f50b.f800    10.161.54.166    C6/0/3/UB        1       0.50
3843.7d7e.6cfa    10.204.34.91     C6/0/3/UB        1       !-2.00
446a.b7fa.1c7c    10.161.33.48     C6/0/3/UB        1       0.00
a0c5.6268.c894    10.204.40.87     C6/0/3/UB        1       0.50
905c.4491.a553    10.161.53.19     C6/0/3/UB        1       -0.50
acf8.ccc3.9d4c    10.204.42.21     C6/0/3/UB        1       0.00
6412.69e9.b6f1    10.161.39.239    C6/0/3/UB        1       -0.50
5c7b.5c21.e17d    10.161.37.85     C6/0/3/UB        1       0.00
2ca1.7d91.9c03    10.161.38.51     C6/0/3/UB        1       0.00
342c.c464.0b5e    10.204.34.126    C6/0/3/UB        1       0.00
342c.c4bd.1e45    10.247.134.13    C6/0/3/UB        1       -0.50
a0c5.626b.558c    10.204.44.253    C6/0/3/UB        1       0.00
44aa.f50c.11c0    10.161.33.158    C6/0/3/UB        1       0.50
ac22.05ba.8571    10.204.37.20     C6/0/3/UB        1       -0.50
5c7b.5c37.9602    10.161.59.62     C6/0/3/UB        1       -0.50
6802.b880.224b    10.161.42.170    C6/0/3/UB        1       0.00
b4f2.671a.e50c    10.204.49.244    C6/0/3/UB        1       -0.50
342c.c46d.d778    10.204.38.25     C6/0/3/UB        1       0.50
b49d.fdb9.0526    10.161.35.198    C6/0/3/UB        1       0.00
342c.c4a4.47f3    10.161.52.148    C6/0/3/UB        1       0.00
d42c.0fd0.0dfe    10.204.63.103    C6/0/3/UB        1       -1.00
b4f2.6739.1c67    10.204.59.52     C6/0/3/UB        1       !-2.50
ac22.05c1.5b1f    10.204.34.213    C6/0/3/UB        1       -0.50
905c.4493.b3b2    10.204.37.204    C6/0/3/UB        1       0.00
b49d.fdc1.be3f    10.161.34.134    C6/0/3/UB        1       -0.50
5467.51d1.13f7    10.204.35.175    C6/0/3/UB        1       -0.50
acf8.ccc1.ca3f    10.204.41.94     C6/0/3/UB        1       0.00
342c.c427.e2bc    10.204.39.213    C6/0/3/UB        1       -0.50
1834.afa5.395b    10.247.137.117   C6/0/3/UB        1       0.00
ac22.0540.778b    10.204.39.21     C6/0/3/UB        1       0.00
2ca1.7d92.7ff3    10.161.45.216    C6/0/3/UB        1       1.00
342c.c499.5663    10.204.56.246    C6/0/3/UB        1       -0.50
ac22.05c1.974c    10.204.33.98     C6/0/3/UB        1       0.50
3843.7d20.8f0b    10.204.39.55     C6/0/3/UB        1       -0.50
342c.c4cf.0014    10.204.41.231    C6/0/3/UB        1       !0.00
905c.4463.4281    10.204.40.151    C6/0/3/UB        1       !-1.50
905c.44b6.a18e    10.204.35.118    C6/0/3/UB        1       !-3.50
ac22.056d.61de    10.204.61.182    C6/0/3/UB        1       0.00
5467.51f9.e066    10.204.38.82     C6/0/3/UB        1       !-1.50
b0b3.6978.d7b3    10.204.62.155    C6/0/3/UB        1       0.00
ac22.059d.d760    10.161.60.136    C6/0/3/UB        1       !-1.00
ac22.0540.fba9    10.247.129.197   C6/0/3/UB        1       0.50
b4f2.6730.50bb    10.204.60.121    C6/0/3/UB        1       -0.50
342c.c460.50d4    10.204.47.188    C6/0/3/UB        1       0.50
5467.51cf.20e3    10.204.38.189    C6/0/3/UB        1       !-1.50
ac20.2e84.91d0    10.204.41.130    C6/0/3/UB        1       0.00
ac22.059b.aadd    10.204.49.34     C6/0/3/UB        1       0.50
342c.c499.dfca    10.204.44.186    C6/0/3/UB        1       0.50
905c.44b9.849f    10.161.37.142    C6/0/3/UB        1       0.00
b4f2.670d.765a    10.204.34.64     C6/0/3/UB        1       0.50
a0c5.6269.67bc    10.161.63.49     C6/0/3/UB        1       0.50
5467.51d1.8d83    10.161.62.11     C6/0/3/UB        1       -0.50
3843.7df8.c8ba    10.204.57.210    C6/0/3/UB        1       0.00
905c.443d.7e96    10.161.62.15     C6/0/3/UB        1       -0.50
5c7b.5c22.750d    10.161.52.190    C6/0/3/UB        1       0.00
342c.c463.5cce    10.161.50.19     C6/0/3/UB        1       -0.50
2ca1.7d7d.ddd3    10.161.47.173    C6/0/3/UB        1       0.00
905c.44be.e146    10.204.33.45     C6/0/3/UB        1       -0.50
2ca1.7d88.a5eb    10.161.60.208    C6/0/3/UB        1       -0.50
e882.5b86.c3f2    10.161.48.212    C6/0/3/UB        1       0.00
24e4.ce54.9ec0    10.247.135.69    C6/0/3/UB        1       0.00
2ca1.7d93.f76b    10.204.56.49     C6/0/3/UB        1       0.50
5467.5188.d824    10.204.53.17     C6/0/3/UB        1       -0.50
342c.c408.bbbd    10.204.62.167    C6/0/3/UB        1       -0.50
b4f2.6730.5385    10.204.63.217    C6/0/3/UB        1       0.50
ac22.0544.8fc0    10.204.37.187    C6/0/3/UB        1       0.00
ac20.2e9f.1e80    10.169.31.212    C6/0/3/UB        1       !-1.00
ac22.05ee.7259    10.247.133.255   C6/0/3/UB        1       -0.50
2ca1.7d97.1d0b    10.161.33.161    C6/0/3/p         1       !-2.50
342c.c452.8b56    10.161.33.199    C6/0/3/UB        1       -0.50
cc35.4028.cc47    10.204.58.65     C6/0/3/UB        1       -0.50
24e4.ce8e.1d64    10.161.55.45     C6/0/3/UB        1       -0.50
f879.0afe.b621    10.161.34.95     C6/0/3/UB        1       0.00
2c1d.b8d5.2251    10.161.33.121    C6/0/3/UB        1       0.50
ac22.05d5.f680    10.161.46.43     C6/0/3/UB        1       !-2.00
e882.5b19.8c85    10.161.33.168    C6/0/3/UB        1       -0.50
5467.5169.a9b3    10.204.35.228    C6/0/3/UB        1       0.50
6412.69dc.a82b    10.247.135.98    C6/0/3/U5        1       0.00
647c.34a5.0f0a    10.204.53.194    C6/0/3/UB        1       -1.00
6412.69dd.54d5    10.247.129.118   C6/0/3/U5        1       -1.00
7076.306e.c23e    10.247.132.141   C6/0/3/U5        0       0.00
6802.b8e7.055e    10.204.50.237    C6/0/3/UB        1       -0.50
a0c5.6236.7a48    10.204.37.139    C6/0/3/U4        1       0.50
a0c5.6235.65b2    10.204.58.246    C6/0/3/U4        1       -0.50
2cec.f712.b04c    10.247.141.148   C6/0/3/UB        1       0.00
8496.d876.2b3b    10.204.60.227    C6/0/3/U0        1       -0.50
5c7b.5c18.5385    10.161.50.16     C6/0/3/UB        1       0.00
905c.446c.453f    10.247.141.161   C6/0/3/UB        1       -1.00
fc6f.b714.a437    10.161.49.29     C6/0/3/U0        0       0.00
84e0.583b.6aed    10.204.38.160    C6/0/3/U1        1       0.00
7076.306d.6665    10.247.133.0     C6/0/3/U3        1       0.50
342c.c457.bd76    10.204.37.120    C6/0/3/UB        1       0.50
2ca1.7d7e.7233    10.204.63.203    C6/0/3/UB        1       -0.50
7076.306e.0100    10.204.59.31     C6/0/3/U1        1       -1.00
2ca1.7d86.134b    10.161.34.51     C6/0/3/UB        1       0.00
3843.7dac.f502    10.247.141.216   C6/0/3/UB        1       0.50
e882.5b1d.06fd    10.161.51.51     C6/0/3/U3        0       0.00
905c.4443.dcfe    10.161.50.252    C6/0/3/UB        1       -0.50
1834.afa6.8835    10.161.56.193    C6/0/3/UB        1       -0.50
24e4.ce37.9177    10.161.58.50     C6/0/3/UB        1       0.00
b4f2.6730.7f80    10.204.45.43     C6/0/3/UB        1       0.00
342c.c41f.51c2    10.204.59.222    C6/0/3/p         1       !-2.00
4405.3f90.b747    10.161.55.254    C6/0/3/UB        1       0.00
ac22.05ed.fd20    10.247.141.229   C6/0/3/UB        1       0.00
a0c5.6270.1f64    10.161.55.47     C6/0/3/U0        0       0.00
44aa.f50d.f638    10.204.35.81     C6/0/3/U3        0       0.00
b4f2.6723.5230    10.204.46.119    C6/0/3/UB        1       -0.50
3843.7d7a.cf0e    10.204.60.102    C6/0/3/UB        1       0.00
acf8.ccae.3d94    10.204.41.127    C6/0/3/UB        1       0.00
342c.c4e3.6999    10.247.133.100   C6/0/3/U3        0       0.00
24e4.ce37.8163    10.161.45.214    C6/0/3/UB        1       0.00
6802.b8ce.aa95    10.161.61.17     C6/0/3/UB        1       !0.50
2ca1.7d79.215b    10.161.44.239    C6/0/3/UB        1       0.00
347a.6045.e732    10.204.40.76     C6/0/3/U4        1       0.00
0003.081b.e530    10.169.32.17     C6/0/3/U12       1       0.00
38c8.5c84.e932    10.247.131.59    C6/0/3/U0        1       0.00
44aa.f50e.8b98    10.204.53.234    C6/0/3/U0        0       0.00
44aa.f5d0.8ccf    10.161.62.250    C6/0/3/U1        0       0.00
602a.d0e0.1ea5    ---              C6/0/3/U4        0       -16.50
2ca1.7d80.c7ab    10.161.59.23     C6/0/3/UB        1       0.00
e882.5b1d.80ad    10.161.53.140    C6/0/3/UB        1       -0.50
4844.87a1.0dad    ---              C6/0/3/U2        0       -17.50
7076.306d.db53    10.247.130.199   C6/0/3/U0        0       0.00
3843.7d0a.98b4    10.247.133.177   C6/0/3/UB        1       0.00
347a.6047.0195    10.204.35.91     C6/0/3/U0        1       0.00
602a.d0e1.4475    10.247.131.2     C6/0/3/U0        1       0.00
0003.081b.e9a2    10.169.32.18     C6/0/3/U12       1       0.00
602a.d0e4.1169    10.204.48.149    C6/0/3/U2        1       -0.50
0023.be40.8cea    10.204.49.148    C6/0/3/U0        1       -1.00
4844.87a0.f7b1    10.204.52.97     C6/0/3/U0        1       -0.50
54d4.6f05.b443    10.247.135.23    C6/0/3/U0        1       0.00
105f.49b4.505b    10.161.43.176    C6/0/3/U0        1       -1.00
602a.d0e8.b5de    10.247.130.170   C6/0/3/U4        1       0.00
602a.d02c.cb84    10.204.46.1      C6/0/3/U0        1       0.00
7076.306d.dd57    10.247.135.254   C6/0/3/U0        0       0.00
602a.d0de.cafd    10.247.130.49    C6/0/3/U4        1       -0.50
7076.306e.c010    ---              C6/0/3/U2        0       -9.00
2ca1.7d8a.a7d3    10.204.34.233    C6/0/3/UB        1       1.00
905c.4491.bd26    10.169.30.105    C6/0/3/U0        0       -0.50
5467.51d0.f2f1    10.247.133.54    C6/0/3/U5        0       0.00
2ca1.7d80.d663    10.161.50.159    C6/0/3/U0        0       0.00
647c.3447.09b9    10.204.47.77     C6/0/3/UB        1       -0.50
7c26.34c9.72de    10.161.49.98     C6/0/3/U3        0       0.00
c427.95ad.37a7    10.204.58.225    C6/0/3/U1        0       0.00
ac22.0534.5c25    10.247.133.189   C6/0/3/U4        0       0.00
446a.b793.245d    10.204.51.107    C6/0/3/U1        0       0.00
44aa.f50c.7518    10.161.45.25     C6/0/3/U4        0       0.50
602a.d02c.927e    10.204.55.59     C6/0/3/U0        0       0.00
342c.c4ba.d275    10.161.39.151    C6/0/3/UB        1       0.00
54e2.e029.9e74    10.247.135.252   C6/0/3/U1        0       0.00
44aa.f5d0.9867    10.161.33.228    C6/0/3/U4        0       0.00
3843.7d59.71a3    10.247.134.231   C6/0/3/U2        0       0.00
7085.c6ba.2cd0    10.204.55.246    C6/0/3/U0        0       0.00
2ca1.7d91.e553    10.204.53.188    C6/0/3/U3        0       0.00
2ca1.7d08.2afc    10.204.37.141    C6/0/3/U1        0       0.00
347a.6046.c53b    ---              C6/0/3/U1        0       -17.00
8496.d879.fe28    10.247.130.79    C6/0/3/U0        0       0.00
80f5.03e9.8b38    10.204.55.98     C6/0/3/U0        0       0.00
a0c5.624b.9192    10.247.134.239   C6/0/3/U0        1       !-3.00
8496.d876.88c2    10.204.54.89     C6/0/3/U3        0       0.00
602a.d02d.f4e1    10.247.140.199   C6/0/3/U4        1       -0.50
d42c.0fbd.88cd    10.247.132.55    C6/0/3/U4        0       0.00
38c8.5c84.ad74    10.247.130.244   C6/0/3/U4        1       1.00
84e0.583b.31e7    10.247.136.8     C6/0/3/U4        0       0.00
fc8e.7e1e.3869    10.247.130.138   C6/0/3/U5        1       0.00
9839.106c.9817    10.247.137.92    C6/0/4/UB        1       0.00
1834.afd6.1322    10.161.40.87     C6/0/4/UB        1       0.50
6802.b881.7584    10.161.59.91     C6/0/4/UB        1       0.00
1834.afa6.216c    10.161.35.224    C6/0/4/UB        1       0.00
24e4.ce37.9fbd    10.161.57.135    C6/0/4/UB        1       0.00
1834.aff9.7af6    10.161.50.54     C6/0/4/UB        1       0.00
1834.aff9.6cd3    10.161.49.19     C6/0/4/UB        1       0.00
1834.afa6.469c    10.161.53.12     C6/0/4/UB        1       0.00
1834.aff9.54fb    10.161.62.93     C6/0/4/UB        1       0.00
1834.afa6.a5d2    10.161.47.36     C6/0/4/UB        1       0.00
2ca1.7d81.c933    10.161.53.4      C6/0/4/UB        1       0.00
1834.aff9.a4a2    10.161.34.183    C6/0/4/UB        1       0.00
5c7b.5ca0.2789    10.204.41.110    C6/0/4/UB        1       !-2.00
e882.5b8b.260a    10.204.55.90     C6/0/4/UB        1       0.00
b0b3.6935.7fff    10.204.42.217    C6/0/4/UB        1       -0.50
e882.5b8b.476a    10.161.34.138    C6/0/4/UB        1       0.00
2ca1.7d86.1d3b    10.161.56.44     C6/0/4/UB        1       0.50
e882.5ba6.195d    10.161.48.165    C6/0/4/UB        1       0.00
2ca1.7d07.0044    10.161.55.252    C6/0/4/UB        1       -0.50
e882.5b8a.5242    10.161.37.94     C6/0/4/UB        1       0.00
7c26.34ca.7bc6    10.161.63.130    C6/0/4/UB        1       0.00
b49d.fdc2.1443    10.161.49.78     C6/0/4/UB        1       0.00
e457.400b.798a    10.204.56.208    C6/0/4/UB        1       0.00
e457.40f0.e19e    10.204.57.220    C6/0/4/UB        1       0.00
a0c5.6271.dc7c    10.204.39.153    C6/0/4/UB        1       -0.50
e882.5ba4.808d    10.161.44.205    C6/0/4/UB        1       0.00
5c7b.5c21.8825    10.161.58.25     C6/0/4/UB        1       0.00
5c7b.5cbf.f079    10.204.34.143    C6/0/4/UB        1       0.00
e457.4007.ef7c    10.204.42.114    C6/0/4/UB        1       0.00
5c7b.5c21.b105    10.161.60.154    C6/0/4/UB        1       0.00
e457.4032.d3e3    10.161.38.244    C6/0/4/UB        1       0.00
6412.69ea.e5b1    10.204.41.44     C6/0/4/UB        1       0.50
b49d.fdb9.0f8e    10.247.140.9     C6/0/4/UB        1       0.00
2ca1.7d97.3213    10.161.56.177    C6/0/4/UB        1       -0.50
e882.5ba6.0a6d    10.204.32.74     C6/0/4/UB        1       0.50
e882.5b86.b812    10.161.46.110    C6/0/4/UB        1       -0.50
5c7b.5c46.b9d8    10.247.139.173   C6/0/4/UB        1       0.00
2ca1.7d07.fb14    10.161.60.21     C6/0/4/UB        1       0.50
b0b3.6978.2e03    10.204.33.161    C6/0/4/UB        1       0.00
206a.9427.d390    10.169.31.23     C6/0/4/UB        1       0.00
acf8.ccc4.2a1e    10.204.55.166    C6/0/4/UB        1       0.00
b49d.fdc1.d5eb    10.247.138.229   C6/0/4/UB        1       0.00
5c7b.5c47.6ee0    10.161.36.128    C6/0/4/UB        1       0.00
b49d.fdc4.5ad3    10.247.133.37    C6/0/4/UB        1       0.00
0036.760c.aebf    10.161.45.211    C6/0/4/UB        1       0.00
2ca1.7d97.0afb    10.161.47.100    C6/0/4/UB        1       0.00
2c1d.b8a5.6f86    10.161.44.19     C6/0/4/UB        1       1.00
2ca1.7d8a.aee3    10.161.32.172    C6/0/4/UB        1       0.50
840b.7cbe.5910    10.204.50.102    C6/0/4/UB        1       0.00
acf8.ccaa.7db7    10.204.40.198    C6/0/4/UB        1       0.00
c4eb.42da.8fbf    10.161.41.162    C6/0/4/UB        1       0.00
c4eb.394f.8792    10.204.51.239    C6/0/4/UB        1       0.00
4405.3f90.a7e2    10.204.49.79     C6/0/4/UB        1       0.00
20b8.2b14.1671    10.247.141.18    C6/0/4/UB        1       0.00
647c.344c.5c98    10.204.58.77     C6/0/4/UB        1       -0.50
f0f2.49dc.e960    10.169.31.91     C6/0/4/UB        1       !-1.00
3843.7dd6.2438    10.204.48.38     C6/0/4/UB        1       0.50
342c.c4bc.2fc2    10.169.30.151    C6/0/4/UB        1       -1.00
a84e.3f27.83a0    10.247.138.243   C6/0/4/UB        1       -0.50
5467.51b1.e305    10.161.42.251    C6/0/4/UB        1       0.00
905c.4462.f2bf    10.204.55.211    C6/0/4/UB        1       -0.50
a84e.3f9f.9e10    10.169.31.188    C6/0/4/UB        1       -0.50
342c.c4a2.e200    10.204.48.77     C6/0/4/UB        1       -0.50
905c.4468.5ab2    10.204.62.82     C6/0/4/UB        1       0.50
342c.c4bc.f1a8    10.247.136.214   C6/0/4/UB        1       0.00
ac22.053a.4e69    10.204.55.15     C6/0/4/UB        1       -0.50
ac22.05bf.35b3    10.204.61.22     C6/0/4/UB        1       -0.50
6802.b8cd.dd09    10.204.46.150    C6/0/4/UB        1       -0.50
3843.7da1.abea    10.204.57.92     C6/0/4/UB        1       0.50
3843.7d5b.1444    10.204.39.175    C6/0/4/UB        1       0.50
6802.b880.5503    10.161.53.103    C6/0/4/UB        1       0.50
e457.4032.d7bc    10.247.137.135   C6/0/4/UB        1       0.00
b4f2.6723.1f0f    10.204.40.81     C6/0/4/UB        1       -0.50
342c.c46d.c5ed    10.247.141.61    C6/0/4/UB        1       !0.00
6802.b881.4dcd    10.204.55.93     C6/0/4/UB        1       !-2.00
342c.c499.b9a8    10.204.47.37     C6/0/4/UB        1       0.00
3843.7df6.eede    10.161.34.124    C6/0/4/UB        1       0.00
3843.7d7c.41b8    10.204.45.128    C6/0/4/UB        1       0.00
ac22.053b.f78e    10.204.62.69     C6/0/4/UB        1       0.50
905c.441a.2126    10.161.48.42     C6/0/4/UB        1       0.50
6802.b8e7.0684    10.161.48.99     C6/0/4/UB        1       -1.00
3843.7d5b.d789    10.161.53.200    C6/0/4/UB        1       -0.50
b4f2.6730.6f5a    10.204.53.167    C6/0/4/UB        1       0.00
905c.44e8.e655    10.204.63.80     C6/0/4/UB        1       0.00
ac22.05b8.e723    10.247.137.142   C6/0/4/UB        1       0.00
ac22.0572.c63e    10.161.47.72     C6/0/4/UB        1       -0.50
342c.c463.6ce8    10.204.39.154    C6/0/4/UB        1       0.00
342c.c478.a22f    10.204.45.213    C6/0/4/UB        1       !-1.00
6802.b87f.dc79    10.204.49.39     C6/0/4/UB        1       0.00
342c.c455.e448    10.204.44.130    C6/0/4/UB        1       0.00
342c.c41d.b008    10.204.50.101    C6/0/4/UB        1       -0.50
b4f2.6730.81de    10.204.43.74     C6/0/4/UB        1       -0.50
ac22.056b.a1a9    10.204.46.190    C6/0/4/UB        1       1.00
905c.44bc.a73d    10.204.56.133    C6/0/4/UB        1       -0.50
ac22.0597.0824    10.204.58.32     C6/0/4/UB        1       !-1.00
905c.44be.953b    10.204.57.56     C6/0/4/UB        1       !-1.50
6802.b881.4959    10.204.43.65     C6/0/4/UB        1       -0.50
342c.c4ce.ff69    10.204.39.228    C6/0/4/UB        1       0.00
342c.c4bc.a84c    10.161.60.37     C6/0/4/UB        1       -0.50
b4f2.6723.6595    10.204.46.15     C6/0/4/UB        1       !-1.00
905c.4468.5afd    10.204.32.25     C6/0/4/UB        1       0.50
342c.c429.3c68    10.204.45.65     C6/0/4/UB        1       -0.50
3843.7d79.fee5    10.204.47.198    C6/0/4/UB        1       -0.50
5467.5169.540c    10.247.133.77    C6/0/4/UB        1       -0.50
342c.c46f.099f    10.161.53.48     C6/0/4/UB        1       0.00
3843.7d53.d1dc    10.204.58.25     C6/0/4/UB        1       -0.50
342c.c41d.6ed4    10.204.45.186    C6/0/4/UB        1       -0.50
3843.7d20.a1b6    10.247.135.71    C6/0/4/UB        1       0.50
3843.7d20.4a5f    10.161.56.145    C6/0/4/UB        1       0.50
342c.c442.85a3    10.204.42.241    C6/0/4/UB        1       !-2.50
6802.b8b1.f683    10.204.56.185    C6/0/4/UB        1       -0.50
e457.40f0.b845    10.161.46.91     C6/0/4/UB        1       0.00
44aa.f56b.016e    10.161.55.198    C6/0/4/UB        1       0.50
5467.51f9.8c1e    10.204.47.140    C6/0/4/UB        1       -0.50
3843.7d7a.f482    10.247.136.159   C6/0/4/UB        1       0.50
3843.7df9.f034    10.247.142.3     C6/0/4/UB        1       0.50
7c26.34c9.b5e6    10.204.58.23     C6/0/4/U11       0       0.00
ac22.0573.244c    10.204.53.152    C6/0/4/U12       0       0.00
7085.c630.6b1f    10.247.132.42    C6/0/4/U11       0       0.00
3843.7dac.f976    10.204.49.26     C6/0/4/UB        1       -1.00
00d0.375d.8828    ---              C6/0/4/U12       0       0.00
602a.d0e5.77e0    10.204.50.216    C6/0/4/U8        1       0.50
64fd.964f.8c2f    10.204.41.37     C6/0/5/UB        1       0.00
a0c5.626b.5654    10.161.44.13     C6/0/5/UB        1       -0.50
a0c5.6267.8004    10.161.54.52     C6/0/5/UB        1       0.50
e457.400e.4403    10.247.138.70    C6/0/5/UB        1       0.00
206a.9423.8f50    10.169.31.251    C6/0/5/UB        1       0.00
80f5.03a5.7b37    10.161.49.170    C6/0/5/UB        1       0.00
7c26.34cb.7d46    10.204.46.243    C6/0/5/UB        1       0.00
a0c5.6278.4dbc    10.204.60.53     C6/0/5/UB        1       0.50
f834.5a76.508c    10.204.52.161    C6/0/5/UB        1       0.50
acf8.cc81.c336    10.204.41.103    C6/0/5/UB        1       0.00
5c7b.5c46.67dc    10.161.46.213    C6/0/5/UB        1       0.00
7085.c6e4.e722    10.204.62.53     C6/0/5/UB        1       -0.50
88f7.c7c6.8392    10.204.42.249    C6/0/5/UB        1       0.00
2ca1.7d91.d9eb    10.204.49.122    C6/0/5/UB        1       0.00
7c26.34cb.757e    10.247.140.30    C6/0/5/UB        1       -1.00
b49d.fdc4.5eff    10.247.139.168   C6/0/5/UB        1       0.00
a84e.3fb4.ee80    10.204.59.174    C6/0/5/UB        1       0.50
a84e.3fa0.2430    10.204.38.182    C6/0/5/UB        1       0.00
a84e.3fb5.21e0    10.169.31.165    C6/0/5/UB        1       0.00
a84e.3f17.ce70    10.169.31.145    C6/0/5/UB        1       0.00
ac22.056c.9aca    10.204.47.195    C6/0/5/UB        1       !0.00
3843.7da1.a560    10.204.63.192    C6/0/5/UB        1       -0.50
5467.518b.8caf    10.204.49.58     C6/0/5/UB        1       0.50
